date,temp_sensor_1,humidity,pressure,temp_sensor_2,temp_sensor_water,dev_id,lon,lat,version,install_date,,,
25.11.2025 10:34:24,20.5,40,991.7,20.3,36.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
25.11.2025 10:37:16,20.9,39.1,991.7,20.5,36.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
25.11.2025 10:40:07,21.3,38,991.8,21,36.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
25.11.2025 10:42:58,21.6,37.5,991.8,21.2,36.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
25.11.2025 10:45:50,21.9,37.4,991.9,21.5,36.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
25.11.2025 10:48:41,22.3,36.8,991.8,22,36.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
25.11.2025 10:51:33,22.5,36,991.8,22.2,36.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:06:09,23.9,45.3,993.6,24.3,22.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:06:55,23.8,44.4,993.6,24,22.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:07:32,23.9,45.3,993.6,24.3,22.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:08:10,23.9,44.7,993.8,24.3,22.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:08:47,23.9,44.2,993.8,24,22.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:09:25,23.8,43.7,993.8,24,22.3,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:10:00,23.8,43.4,993.8,24,22.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:10:38,23.8,43.4,993.8,24,22.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:11:14,23.7,43.3,993.8,23.7,22.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:11:53,23.7,43.1,993.8,23.7,22.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:12:30,23.7,43.1,993.8,23.7,22.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:13:05,23.7,42.8,993.8,23.5,22.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:13:42,23.6,42.8,993.8,23.5,22.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:14:27,23.6,42.5,993.8,23.5,22,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:15:06,23.5,42.5,993.8,23.5,22,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:15:44,23.5,42.4,993.8,23.3,21.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:16:21,23.4,42.3,993.9,23.3,21.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:16:57,23.4,42.2,993.8,23.3,21.8,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:17:34,23.3,42.1,993.9,23.3,21.8,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:18:11,23.3,42.1,993.9,23,21.8,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:18:48,23.3,42.2,993.9,23,21.7,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:19:34,23.3,42.2,993.9,23,21.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:20:12,23.2,42.2,993.9,23,21.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:20:49,23.2,42.3,993.9,22.8,21.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:21:26,23.1,42.2,993.9,22.8,21.5,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:22:01,23.1,42.3,993.9,22.8,21.5,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:22:38,23.1,42.3,993.9,22.8,21.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:23:22,23,42.3,993.9,22.8,21.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:23:57,23,42.3,993.9,22.5,21.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:24:35,22.9,42.3,993.9,22.5,21.3,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:25:12,22.9,42.3,993.9,22.5,21.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:25:49,22.9,42.9,993.9,22.8,21.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:26:33,22.9,43.3,993.9,22.5,21.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:27:14,22.9,44,993.9,22.5,21.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:27:50,22.9,44.3,993.9,22.8,21.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:28:26,22.9,44.3,993.9,22.8,21.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:29:33,22.9,44.1,993.9,22.8,21.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:30:50,23,44.3,993.9,23,21.3,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:31:24,23,44.6,994,23,21.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:32:04,23,45,994,23,21.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:32:43,23.1,45,993.9,23.3,21.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:34:07,23.2,44.9,994,23.3,21.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:36:22,23.2,45.3,994,23.5,22.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:43:40,23.5,45.4,994.1,24,22.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:51:21,23.3,45.9,994,23.5,22.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 10:59:02,23.1,43.5,994,23.3,22.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 11:06:43,22.9,43.7,994.2,23,21.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 11:14:25,22.8,43.8,994.4,22.8,21.8,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 11:22:06,22.4,42.8,994.4,22,21.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 11:29:47,21.9,42.6,994.5,21.5,20.5,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 11:37:28,21.4,42.5,994.5,21,20,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 11:45:09,21,43.1,994.7,20.5,19.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 11:52:50,20.6,43.7,994.8,20.3,19.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:00:32,20.2,43.5,994.8,19.8,18.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:08:13,19.9,43.4,994.9,19.5,18.8,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:15:54,19.8,45.7,994.9,19.5,18.8,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:23:35,21.1,48.3,995,21.5,21.7,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:31:16,21.9,49.1,994.9,22.5,22.5,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:38:57,22,50,994.8,22.5,22,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:46:38,22.1,45,994.6,22.2,21.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 12:53:55,22,43.8,994.6,22.2,21.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 13:14:41,22.3,50.1,995,22.5,21,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 13:39:06,21.2,46.1,995,21,19.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 13:40:55,21.3,45.3,995,21,19.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 13:48:38,21.2,48.6,995,21.2,20,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 13:56:22,21.4,51.1,995,21.2,20.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 14:04:05,21.4,48.9,995.1,21.5,20.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 14:11:48,21.4,49.9,995.2,21.2,20.3,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 14:19:32,21.4,48.7,995.2,21.5,20.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 14:27:15,21.4,50.3,995.3,21.5,20.3,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 14:28:37,21.6,50.9,995.2,21.8,20.3,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 14:44:19,21.1,47.5,995.4,20.8,19.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 15:00:01,20.5,47,995.7,20.3,19.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 15:15:43,19.9,45.8,995.8,19.5,18.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 15:31:24,19.7,46.3,995.8,19.5,18.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 15:47:06,19.5,47.5,995.9,19.5,18.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 16:02:48,19.2,48.8,996.2,18.8,18.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 16:18:29,18.6,48.5,996.4,18,17.5,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 16:34:11,18.1,48.4,996.5,17.8,17.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 16:49:53,17.8,48.4,996.6,17.5,16.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 17:21:16,19,47.5,996.6,19.3,18.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 17:36:58,18.8,45.3,996.7,18.5,18.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 17:47:19,19.1,58.9,996.8,19.3,18.3,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 18:06:40,19.5,51.8,996.8,19.5,18.7,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 18:20:56,20,53.1,997.1,20,19.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 18:44:58,21.1,52.2,997.3,21.2,20.6,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 19:09:00,20.2,50.3,997.5,19.8,19.1,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 19:33:02,19.7,50.5,997.5,19.5,18.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 19:46:34,21,48.2,997.4,21.5,21.2,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 19:50:48,21.3,45.3,997.4,21.8,21.4,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 19:55:02,21.6,44.9,997.4,22,21.8,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 19:59:16,21.9,42.9,997.4,22.2,21.9,7001,56.065226,36.234294,1.0.0,01.12.2025,,,
28.11.2025 20:03:22,22.2,42,997.5,22.8,22.2,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 20:03:43,,
28.11.2025 20:11:56,22.7,40.7,997.4,23,22.5,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 20:12:15,,
28.11.2025 20:20:30,23.2,40.4,997.4,23.5,22.9,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 20:20:51,,
28.11.2025 20:27:14,23.6,40.3,997.4,24.3,23.2,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 20:27:34,,
28.11.2025 20:30:07,23.8,40,997.5,24.3,23.3,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 20:30:27,,
28.11.2025 20:45:46,24.1,38,997.4,24.5,23.7,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 20:46:07,,
28.11.2025 21:01:25,24.5,38.6,997.8,24.7,24.2,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 21:01:42,,
28.11.2025 21:17:03,23.6,38.2,998,23.5,22.2,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 21:17:24,,
28.11.2025 21:32:42,22.6,41.4,998,22,21.2,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 21:33:02,,
28.11.2025 21:48:21,21.5,42.1,997.9,21,20.3,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 21:48:42,,
28.11.2025 22:03:59,20.7,42.7,998,20.3,19.4,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 22:04:18,,
28.11.2025 22:19:38,20,43.1,998.1,19.5,18.8,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 22:20:00,,
28.11.2025 22:35:16,19.4,43.5,998.2,18.8,18.4,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 22:35:38,,
28.11.2025 22:50:55,19.2,53,998.2,18.8,18.3,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 22:51:16,,
28.11.2025 23:06:33,18.8,47.5,998.2,18.3,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 23:06:54,,
28.11.2025 23:22:12,18.4,45.7,998.2,18,17.4,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 23:22:31,,
28.11.2025 23:37:50,18,44.8,998.3,17.5,17.1,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 23:38:11,,
28.11.2025 23:53:29,17.8,44.3,998.3,17.2,16.8,7001,56.065226,36.234294,1.0.0,01.12.2025,28.11.2025 23:53:49,,
29.11.2025 00:09:07,17.5,44,998.3,17.2,16.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 00:09:27,,
29.11.2025 00:24:46,17.3,43.7,998.3,17,16.4,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 00:25:07,,
29.11.2025 00:40:24,17.1,43.5,998.3,16.8,16.2,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 00:40:45,,
29.11.2025 00:56:02,17.3,53,998.2,17,16.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 00:56:22,,
29.11.2025 01:11:41,17.8,51.3,998.1,17.8,17.1,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 01:12:01,,
29.11.2025 01:27:19,18.1,50.4,998.2,18,17.4,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 01:27:40,,
29.11.2025 01:42:58,18.3,50.4,998.1,18,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 01:43:18,,
29.11.2025 01:58:36,18.4,50.4,998.1,18.3,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 01:58:57,,
29.11.2025 02:14:15,18.5,49.6,998.1,18.5,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 02:14:35,,
29.11.2025 02:29:54,18.6,49.4,998.2,18.5,17.8,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 02:30:15,,
29.11.2025 02:45:32,18.6,48.9,998.3,18.5,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 02:45:52,,
29.11.2025 03:01:11,18.6,48.6,998.2,18.5,17.8,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 03:01:30,,
29.11.2025 03:16:49,18.6,48.9,998.2,18.5,17.8,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 03:17:10,,
29.11.2025 03:32:28,18.5,49,998.2,18.5,17.8,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 03:32:47,,
29.11.2025 03:48:06,18.5,48.9,998.1,18.5,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 03:48:27,,
29.11.2025 04:03:45,18.5,48.7,998,18.5,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 04:04:05,,
29.11.2025 04:19:23,18.5,48.2,997.9,18.3,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 04:19:44,,
29.11.2025 04:35:02,18.5,48,997.8,18.5,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 04:35:23,,
29.11.2025 04:50:40,18.5,47.8,997.8,18.3,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 04:51:00,,
29.11.2025 05:06:19,18.4,47.8,997.9,18.3,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 05:06:40,,
29.11.2025 05:21:57,18.4,47.8,997.9,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 05:22:18,,
29.11.2025 05:37:36,18.4,47.8,997.8,18.5,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 05:37:57,,
29.11.2025 05:53:14,18.4,47.4,997.9,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 05:53:34,,
29.11.2025 06:08:53,18.4,47.4,997.8,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 06:09:13,,
29.11.2025 06:24:32,18.3,47.3,997.8,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 06:24:52,,
29.11.2025 06:40:10,18.3,47.3,997.8,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 06:40:31,,
29.11.2025 06:55:49,18.3,47.1,997.7,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 06:56:10,,
29.11.2025 07:11:27,18.3,47.2,997.7,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 07:11:47,,
29.11.2025 07:27:06,18.3,47.1,997.7,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 07:27:26,,
29.11.2025 07:42:44,18.3,47.1,997.8,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 07:43:04,,
29.11.2025 07:58:23,18.3,46.9,997.8,18.3,17.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 07:58:41,,
29.11.2025 08:14:01,18.4,48,997.9,18.3,17.7,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 08:14:23,,
29.11.2025 08:29:40,19.9,46,997.9,20.3,20.4,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 08:30:00,,
29.11.2025 08:45:19,21.4,43.3,997.9,22,21.6,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 08:45:38,,
29.11.2025 08:56:42,22.3,41.5,997.9,22.8,21.8,7001,56.065226,36.234294,1.0.0,01.12.2025,29.11.2025 08:57:01,,
29.11.2025 10:46:34,24.8,37.5,998,25,23.3,7001,56.065226,36.234294,1.0.0,01.12.2025,12.48,0.26,29.11.2025 10:46:58
29.11.2025 11:02:16,24.6,38.3,998.1,24.7,23.4,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 11:02:40
29.11.2025 11:33:40,24.6,39.5,998.1,24.7,23.7,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 11:34:03
29.11.2025 11:49:22,23.9,40.7,998.3,24.0,22.6,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 11:49:44
29.11.2025 12:05:04,24.2,41.2,998.0,24.5,23.7,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.250,29.11.2025 12:05:27
29.11.2025 12:20:45,24.5,43.7,998.1,24.7,23.7,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 12:21:09
29.11.2025 12:36:27,23.5,37.1,997.9,23.3,22.1,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 12:36:50
29.11.2025 12:52:09,23.7,40.5,998.0,23.7,23.2,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.010,29.11.2025 12:52:32
29.11.2025 13:07:51,24.8,40.1,997.8,25.5,25.0,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 13:08:15
29.11.2025 13:23:33,24.4,40.8,997.8,24.5,23.4,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 13:23:57
29.11.2025 13:39:15,23.8,42.1,997.9,23.7,22.6,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 13:39:37
29.11.2025 13:54:57,23.8,42.8,997.8,24.0,23.0,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 13:55:19
29.11.2025 14:10:39,23.2,44.8,997.7,23.3,21.9,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 14:11:01
29.11.2025 14:26:21,22.2,42.5,997.8,21.8,20.7,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 14:26:43
29.11.2025 14:42:02,21.2,41.1,997.8,20.8,19.7,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 14:42:26
29.11.2025 14:57:44,20.4,40.3,997.7,19.8,18.9,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 14:58:08
29.11.2025 15:13:26,19.7,40.1,997.7,19.0,18.3,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 15:13:50
29.11.2025 15:29:08,19.1,39.9,997.6,18.5,17.8,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 15:29:31
29.11.2025 15:44:49,18.7,40.1,997.7,18.3,17.6,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 15:45:13
29.11.2025 16:00:31,18.3,40.3,997.7,17.8,17.3,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 16:00:55
29.11.2025 16:16:13,18.0,41.1,997.9,17.5,17.1,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 16:16:35
29.11.2025 16:31:54,17.7,41.5,997.8,17.0,16.9,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 16:32:18
29.11.2025 16:47:36,17.4,41.7,997.9,17.0,16.6,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 16:47:58
29.11.2025 17:03:17,17.2,41.9,997.8,16.8,16.4,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 17:03:41
29.11.2025 17:18:59,17.1,42.2,997.8,16.8,16.3,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 17:19:21
29.11.2025 17:34:40,16.9,42.4,997.6,16.5,16.1,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 17:35:04
29.11.2025 17:50:22,16.7,42.3,997.7,16.3,16.0,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 17:50:46
29.11.2025 18:06:03,16.6,42.4,997.9,16.0,15.9,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 18:06:27
29.11.2025 18:21:45,16.5,42.4,997.7,16.0,15.7,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 18:22:09
29.11.2025 18:37:26,16.3,42.4,997.8,15.8,15.6,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 18:37:51
29.11.2025 18:53:08,16.2,42.4,997.8,15.8,15.4,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 18:53:32
29.11.2025 19:08:49,16.1,42.4,997.7,15.8,15.3,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 19:09:13
29.11.2025 19:24:31,16.0,42.4,997.6,15.5,15.2,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 19:24:54
29.11.2025 19:40:12,17.7,57.6,997.5,18.3,18.1,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 19:40:36
29.11.2025 19:55:54,19.9,58.1,997.3,20.8,20.9,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 19:56:16
29.11.2025 20:03:56,20.7,59.2,997.4,21.5,21.3,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 20:04:19
29.11.2025 20:19:38,20.9,54.9,997.3,21.0,20.4,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 20:20:02
29.11.2025 20:21:56,20.9,53.9,997.4,21.2,20.3,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 20:22:19
29.11.2025 20:29:33,21.1,57.6,997.6,21.5,20.1,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 20:29:56
29.11.2025 20:35:14,21.0,57.1,997.6,21.2,19.9,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 20:35:37
29.11.2025 20:57:54,20.9,51.0,997.6,20.8,19.6,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 20:58:18
29.11.2025 21:03:32,20.9,51.3,997.5,21.0,19.6,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 21:03:53
29.11.2025 21:16:22,20.9,53.3,997.5,20.8,19.5,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 21:16:46
29.11.2025 21:19:44,21.0,54.1,997.5,21.0,19.5,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 21:20:07
29.11.2025 21:54:25,19.0,44.3,997.5,18.5,17.3,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 21:54:50
29.11.2025 22:29:06,17.4,42.8,997.8,16.8,16.1,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 22:29:28
29.11.2025 23:03:46,16.4,42.7,997.7,15.8,15.5,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 23:04:10
29.11.2025 23:38:27,15.7,42.9,997.7,15.3,14.9,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,29.11.2025 23:38:51
30.11.2025 00:13:07,15.3,51.7,997.7,14.7,14.4,7001,56.0652260,36.2342940,1.0.0,01.12.2025,12.480,0.260,30.11.2025 00:13:31
